"Phase Number","Start Time","Request Type","Latency","Response Code"
"2","1646377083822","POST","692","201"
"2","1646377083853","POST","675","201"
"2","1646377083866","POST","670","201"
"2","1646377083887","POST","677","201"
"2","1646377083881","POST","692","201"
"2","1646377083879","POST","696","201"
"2","1646377083918","POST","681","201"
"2","1646377083941","POST","666","201"
"2","1646377084169","POST","629","201"
"2","1646377084249","POST","625","201"
"2","1646377084278","POST","609","201"
"2","1646377084301","POST","611","201"
"2","1646377084308","POST","612","201"
"2","1646377084296","POST","634","201"
"2","1646377084258","POST","673","201"
"2","1646377084308","POST","627","201"
"2","1646377084336","POST","611","201"
"2","1646377084272","POST","678","201"
"2","1646377084342","POST","614","201"
"2","1646377084269","POST","694","201"
"2","1646377084296","POST","677","201"
"2","1646377084352","POST","626","201"
"2","1646377084376","POST","614","201"
"2","1646377084322","POST","673","201"
"2","1646377084367","POST","630","201"
"2","1646377084303","POST","695","201"
"2","1646377084306","POST","697","201"
"2","1646377084387","POST","616","201"
"2","1646377084391","POST","617","201"
"2","1646377084316","POST","693","201"
"2","1646377084329","POST","682","201"
"2","1646377084398","POST","624","201"
"2","1646377084346","POST","678","201"
"2","1646377084329","POST","696","201"
"2","1646377084338","POST","694","201"
"2","1646377084354","POST","681","201"
"2","1646377084419","POST","619","201"
"2","1646377084353","POST","686","201"
"2","1646377084356","POST","694","201"
"2","1646377084430","POST","627","201"
"2","1646377084383","POST","676","201"
"2","1646377084435","POST","631","201"
"2","1646377084445","POST","629","201"
"2","1646377084441","POST","635","201"
"2","1646377084397","POST","679","201"
"2","1646377084395","POST","681","201"
"2","1646377084395","POST","681","201"
"2","1646377084402","POST","678","201"
"2","1646377084411","POST","677","201"
"2","1646377084419","POST","673","201"
"2","1646377084464","POST","628","201"
"2","1646377084425","POST","670","201"
"2","1646377084467","POST","632","201"
"2","1646377084475","POST","624","201"
"2","1646377084426","POST","676","201"
"2","1646377084414","POST","688","201"
"2","1646377084419","POST","687","201"
"2","1646377084440","POST","678","201"
"2","1646377084507","POST","617","201"
"2","1646377084450","POST","685","201"
"2","1646377084528","POST","618","201"
"2","1646377084468","POST","687","201"
"2","1646377084573","POST","614","201"
"2","1646377084496","POST","693","201"
"2","1646377084503","POST","692","201"
"2","1646377084514","POST","693","201"
"2","1646377084607","POST","614","201"
"2","1646377084536","POST","690","201"
"2","1646377084564","POST","691","201"
"2","1646377084575","POST","681","201"
"2","1646377084599","POST","689","201"
"2","1646377084798","POST","631","201"
"2","1646377084874","POST","627","201"
"2","1646377084912","POST","607","201"
"2","1646377084887","POST","633","201"
"2","1646377084920","POST","614","201"
"2","1646377084935","POST","612","201"
"2","1646377084930","POST","620","201"
"2","1646377084956","POST","619","201"
"2","1646377084963","POST","613","201"
"2","1646377084947","POST","632","201"
"2","1646377084931","POST","681","201"
"2","1646377085003","POST","633","201"
"2","1646377084950","POST","691","201"
"2","1646377085025","POST","634","201"
"2","1646377085050","POST","610","201"
"2","1646377084973","POST","693","201"
"2","1646377085032","POST","634","201"
"2","1646377085035","POST","633","201"
"2","1646377084978","POST","696","201"
"2","1646377085008","POST","673","201"
"2","1646377084990","POST","692","201"
"2","1646377085009","POST","680","201"
"2","1646377085057","POST","633","201"
"2","1646377084998","POST","692","201"
"2","1646377085066","POST","640","201"
"2","1646377085080","POST","626","201"
"2","1646377084995","POST","712","201"
"2","1646377085024","POST","683","201"
"2","1646377084997","POST","710","201"
"2","1646377085003","POST","705","201"
"2","1646377085074","POST","642","201"
"2","1646377085039","POST","678","201"
"2","1646377085076","POST","641","201"
"2","1646377085076","POST","641","201"
"2","1646377085011","POST","707","201"
"2","1646377085022","POST","697","201"
"2","1646377085102","POST","619","201"
"2","1646377085092","POST","631","201"
"2","1646377085038","POST","686","201"
"2","1646377085106","POST","620","201"
"2","1646377085124","POST","612","201"
"2","1646377085102","POST","635","201"
"2","1646377085059","POST","690","201"
"2","1646377085088","POST","676","201"
"2","1646377085076","POST","693","201"
"2","1646377085099","POST","676","201"
"2","1646377085076","POST","699","201"
"2","1646377085146","POST","632","201"
"2","1646377085092","POST","693","201"
"2","1646377085155","POST","641","201"
"2","1646377085099","POST","704","201"
"2","1646377085095","POST","710","201"
"2","1646377085118","POST","694","201"
"2","1646377085207","POST","612","201"
"2","1646377085189","POST","630","201"
"2","1646377085135","POST","687","201"
"2","1646377085187","POST","699","201"
"2","1646377085195","POST","691","201"
"2","1646377085255","POST","643","201"
"2","1646377085226","POST","678","201"
"2","1646377085288","POST","644","201"
"2","1646377085221","POST","720","201"
"2","1646377085256","POST","720","201"
"2","1646377085429","POST","659","201"
"2","1646377085519","POST","637","201"
"2","1646377085501","POST","667","201"
"2","1646377085534","POST","649","201"
"2","1646377085547","POST","676","201"
"2","1646377085520","POST","706","201"
"2","1646377085579","POST","662","201"
"2","1646377085550","POST","693","201"
"2","1646377085659","POST","630","201"
"2","1646377085576","POST","714","201"
"2","1646377085612","POST","681","201"
"2","1646377085682","POST","615","201"
"2","1646377085575","POST","722","201"
"2","1646377085666","POST","633","201"
"2","1646377085681","POST","620","201"
"2","1646377085668","POST","641","201"
"2","1646377085660","POST","656","201"
"2","1646377085707","POST","612","201"
"2","1646377085690","POST","630","201"
"2","1646377085674","POST","650","201"
"2","1646377085708","POST","616","201"
"2","1646377085636","POST","692","201"
"2","1646377085726","POST","614","201"
"2","1646377085706","POST","636","201"
"2","1646377085689","POST","653","201"
"2","1646377085716","POST","626","201"
"2","1646377085737","POST","610","201"
"2","1646377085721","POST","628","201"
"2","1646377085707","POST","642","201"
"2","1646377085707","POST","642","201"
"2","1646377085717","POST","633","201"
"2","1646377085719","POST","632","201"
"2","1646377085641","POST","712","201"
"2","1646377085666","POST","710","201"
"2","1646377085706","POST","673","201"
"2","1646377085769","POST","611","201"
"2","1646377085690","POST","693","201"
"2","1646377085717","POST","674","201"
"2","1646377085718","POST","675","201"
"2","1646377085764","POST","633","201"
"2","1646377085785","POST","616","201"
"2","1646377085723","POST","679","201"
"2","1646377085736","POST","671","201"
"2","1646377085717","POST","694","201"
"2","1646377085724","POST","689","201"
"2","1646377085796","POST","627","201"
"2","1646377085749","POST","680","201"
"2","1646377085812","POST","632","201"
"2","1646377085775","POST","687","201"
"2","1646377085775","POST","692","201"
"2","1646377085778","POST","691","201"
"2","1646377085803","POST","678","201"
"2","1646377085806","POST","681","201"
"2","1646377085819","POST","676","201"
"2","1646377085886","POST","609","201"
"2","1646377085822","POST","674","201"
"2","1646377085819","POST","687","201"
"2","1646377085899","POST","625","201"
"2","1646377085932","POST","615","201"
"2","1646377085886","POST","671","201"
"2","1646377085904","POST","676","201"
"2","1646377085941","POST","687","201"
"2","1646377085976","POST","693","201"
"2","1646377086156","POST","611","201"
"2","1646377086168","POST","611","201"
"2","1646377086088","POST","691","201"
"2","1646377086223","POST","615","201"
"2","1646377086183","POST","684","201"
"2","1646377086241","POST","670","201"
"2","1646377086226","POST","690","201"
"2","1646377086297","POST","634","201"
"2","1646377086301","POST","630","201"
"2","1646377086324","POST","607","201"
